point_id,num_observations,num_breaks,break_dates,time_span_years,status
1412233,259,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412235,231,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412236,264,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412238,252,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412240,234,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412241,243,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412243,258,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412244,332,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412247,259,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412249,252,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412251,224,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412252,217,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412253,269,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412254,262,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412255,233,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412262,266,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412263,240,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412264,261,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412267,265,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412268,256,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412270,255,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412273,268,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412274,232,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412275,268,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412277,274,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412279,271,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412281,262,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412282,260,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412285,262,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412286,240,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412289,273,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412290,258,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412291,271,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412293,260,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412295,275,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412297,259,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412299,218,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412300,249,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412302,280,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412303,265,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412305,221,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412308,258,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412309,252,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412310,234,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412311,256,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412312,225,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412314,244,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412316,200,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412317,247,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412322,257,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412324,275,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412328,234,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412329,264,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412330,281,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412331,207,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412332,270,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412338,225,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412340,276,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412341,234,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412342,281,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412343,259,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412344,265,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412350,258,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412351,272,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412352,262,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412358,245,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412366,274,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412369,265,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412375,269,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412376,263,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412377,244,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412379,273,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412380,273,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412381,274,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412382,261,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412386,240,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412392,272,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412396,258,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412397,256,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412398,238,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412400,259,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412406,238,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412407,252,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412408,268,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412409,225,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412410,223,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412412,245,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412419,276,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412423,251,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412426,226,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412428,226,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412431,286,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412433,281,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412435,243,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412439,266,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412441,263,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412443,276,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412444,250,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412446,249,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412448,239,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412449,282,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412451,229,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412452,235,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412453,242,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412454,255,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412455,247,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412456,276,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412459,253,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412460,287,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412461,266,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412462,262,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412463,266,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412469,238,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412470,262,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412471,278,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412472,218,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412475,251,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412476,240,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412477,265,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412479,261,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412482,273,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412484,265,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412485,268,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412486,273,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412488,265,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412489,280,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412490,282,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412491,217,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412492,250,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412493,251,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412494,268,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412496,223,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412498,246,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412500,234,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412504,250,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412505,220,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412507,268,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412509,299,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412510,265,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412515,221,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412516,221,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412517,232,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412520,254,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412522,283,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412526,257,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412527,250,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412530,245,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412535,282,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412536,229,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412538,241,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412541,251,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412542,279,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412544,255,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412546,265,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412547,266,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412549,233,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412554,254,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412557,268,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412564,201,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412566,260,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412568,237,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412570,241,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412572,245,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412574,252,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412575,233,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412577,246,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412578,252,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412581,259,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412582,228,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412584,256,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412587,243,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412588,258,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412589,267,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412592,267,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412593,260,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412594,257,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412596,294,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412597,246,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412599,262,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412602,226,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412603,261,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412607,260,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412611,273,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412613,272,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412616,256,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412618,243,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412619,253,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412623,255,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412625,277,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412626,238,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412627,264,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412629,241,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412632,242,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412633,245,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412634,267,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412635,267,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412638,238,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412639,251,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412640,277,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412641,247,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412642,259,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412647,245,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412651,236,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412656,271,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412662,274,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412664,233,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412665,245,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412668,264,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412669,236,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412670,270,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412671,251,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412672,267,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412673,239,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412674,266,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412675,229,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412676,292,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412681,260,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412682,241,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412683,259,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412844,289,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412867,233,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412871,271,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1412935,281,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413026,299,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413089,277,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413293,545,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413294,530,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413295,532,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413296,304,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413298,271,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413307,467,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413310,296,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413311,358,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413312,261,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413315,390,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413316,333,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413318,277,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413319,524,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413321,340,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413327,362,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413328,309,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413330,393,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413332,589,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413337,451,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413343,561,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413345,529,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413346,555,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413352,307,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413353,588,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413354,485,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413355,587,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413357,506,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413360,389,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413361,541,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413363,539,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413364,553,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413365,529,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413368,322,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413370,284,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413371,567,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413372,451,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413373,262,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413381,380,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413382,468,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413384,436,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413385,566,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413387,512,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413390,320,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413394,508,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413395,568,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413404,444,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413407,538,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413410,531,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413416,482,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413418,599,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413423,525,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413426,422,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413427,561,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413431,401,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413432,530,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413433,402,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413435,455,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413440,329,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413444,529,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413446,307,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413449,536,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413450,490,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413451,492,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413452,280,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413453,494,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413454,507,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413461,535,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413462,555,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413464,380,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413465,442,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
1413467,474,-1,,0,error: sccd_detect() got an unexpected keyword argument 'blues'
